Simulation,Predicted Price,Average Return,Log Return,Simple Return
505,133.687,-0.0136078,-0.0396744,-0.0388976
506,133.303,-0.0136078,-0.0396744,-0.0388976
507,133.837,-0.0136078,-0.0396744,-0.0388976
508,132.191,-0.0136078,-0.0396744,-0.0388976
509,132.22,-0.0136078,-0.0396744,-0.0388976
510,133.539,-0.0136078,-0.0396744,-0.0388976
511,132.394,-0.0136078,-0.0396744,-0.0388976
512,133.237,-0.0136078,-0.0396744,-0.0388976
513,133.237,-0.0136078,-0.0396744,-0.0388976
514,132.51,-0.0136078,-0.0396744,-0.0388976
515,132.26,-0.0136078,-0.0396744,-0.0388976
516,132.568,-0.0136078,-0.0396744,-0.0388976
517,133.269,-0.0136078,-0.0396744,-0.0388976
518,133.256,-0.0136078,-0.0396744,-0.0388976
519,133.063,-0.0136078,-0.0396744,-0.0388976
520,133.873,-0.0136078,-0.0396744,-0.0388976
521,133.988,-0.0136078,-0.0396744,-0.0388976
522,133.336,-0.0136078,-0.0396744,-0.0388976
523,133.296,-0.0136078,-0.0396744,-0.0388976
524,133.355,-0.0136078,-0.0396744,-0.0388976
525,133.082,-0.0136078,-0.0396744,-0.0388976
526,132.994,-0.0136078,-0.0396744,-0.0388976
527,132.336,-0.0136078,-0.0396744,-0.0388976
528,132.725,-0.0136078,-0.0396744,-0.0388976
529,133.157,-0.0136078,-0.0396744,-0.0388976
530,133.733,-0.0136078,-0.0396744,-0.0388976
531,132.749,-0.0136078,-0.0396744,-0.0388976
532,133.945,-0.0136078,-0.0396744,-0.0388976
533,132.595,-0.0136078,-0.0396744,-0.0388976
534,132.991,-0.0136078,-0.0396744,-0.0388976
535,132.641,-0.0136078,-0.0396744,-0.0388976
536,134.195,-0.0136078,-0.0396744,-0.0388976
537,134.209,-0.0136078,-0.0396744,-0.0388976
538,132.249,-0.0136078,-0.0396744,-0.0388976
539,132.153,-0.0136078,-0.0396744,-0.0388976
540,132.195,-0.0136078,-0.0396744,-0.0388976
541,133.697,-0.0136078,-0.0396744,-0.0388976
542,132.454,-0.0136078,-0.0396744,-0.0388976
543,133.34,-0.0136078,-0.0396744,-0.0388976
544,132.705,-0.0136078,-0.0396744,-0.0388976
545,132.873,-0.0136078,-0.0396744,-0.0388976
546,133.508,-0.0136078,-0.0396744,-0.0388976
547,133.182,-0.0136078,-0.0396744,-0.0388976
548,134.055,-0.0136078,-0.0396744,-0.0388976
549,132.536,-0.0136078,-0.0396744,-0.0388976
550,134.16,-0.0136078,-0.0396744,-0.0388976
551,133.695,-0.0136078,-0.0396744,-0.0388976
552,132.293,-0.0136078,-0.0396744,-0.0388976
553,133.263,-0.0136078,-0.0396744,-0.0388976
554,132.76,-0.0136078,-0.0396744,-0.0388976
555,133.558,-0.0136078,-0.0396744,-0.0388976
556,132.119,-0.0136078,-0.0396744,-0.0388976
557,133.666,-0.0136078,-0.0396744,-0.0388976
558,133.804,-0.0136078,-0.0396744,-0.0388976
559,132.751,-0.0136078,-0.0396744,-0.0388976
560,132.594,-0.0136078,-0.0396744,-0.0388976
561,133.305,-0.0136078,-0.0396744,-0.0388976
562,133.41,-0.0136078,-0.0396744,-0.0388976
563,132.308,-0.0136078,-0.0396744,-0.0388976
564,133.811,-0.0136078,-0.0396744,-0.0388976
565,132.174,-0.0136078,-0.0396744,-0.0388976
566,132.858,-0.0136078,-0.0396744,-0.0388976
567,133.772,-0.0136078,-0.0396744,-0.0388976
568,132.149,-0.0136078,-0.0396744,-0.0388976
569,133.015,-0.0136078,-0.0396744,-0.0388976
570,133.833,-0.0136078,-0.0396744,-0.0388976
571,132.252,-0.0136078,-0.0396744,-0.0388976
572,132.483,-0.0136078,-0.0396744,-0.0388976
573,134.199,-0.0136078,-0.0396744,-0.0388976
574,133.5,-0.0136078,-0.0396744,-0.0388976
575,133.097,-0.0136078,-0.0396744,-0.0388976
576,132.838,-0.0136078,-0.0396744,-0.0388976
577,132.778,-0.0136078,-0.0396744,-0.0388976
578,134.194,-0.0136078,-0.0396744,-0.0388976
579,132.661,-0.0136078,-0.0396744,-0.0388976
580,133.224,-0.0136078,-0.0396744,-0.0388976
581,134.119,-0.0136078,-0.0396744,-0.0388976
582,132.129,-0.0136078,-0.0396744,-0.0388976
583,133.426,-0.0136078,-0.0396744,-0.0388976
584,133.149,-0.0136078,-0.0396744,-0.0388976
585,132.796,-0.0136078,-0.0396744,-0.0388976
586,132.754,-0.0136078,-0.0396744,-0.0388976
587,133.175,-0.0136078,-0.0396744,-0.0388976
588,132.234,-0.0136078,-0.0396744,-0.0388976
589,132.328,-0.0136078,-0.0396744,-0.0388976
590,133.838,-0.0136078,-0.0396744,-0.0388976
591,132.735,-0.0136078,-0.0396744,-0.0388976
592,133.542,-0.0136078,-0.0396744,-0.0388976
593,133.016,-0.0136078,-0.0396744,-0.0388976
594,132.952,-0.0136078,-0.0396744,-0.0388976
595,133.122,-0.0136078,-0.0396744,-0.0388976
596,133.098,-0.0136078,-0.0396744,-0.0388976
597,133.721,-0.0136078,-0.0396744,-0.0388976
598,132.664,-0.0136078,-0.0396744,-0.0388976
599,133.155,-0.0136078,-0.0396744,-0.0388976
600,132.507,-0.0136078,-0.0396744,-0.0388976
601,132.268,-0.0136078,-0.0396744,-0.0388976
602,133.315,-0.0136078,-0.0396744,-0.0388976
603,132.898,-0.0136078,-0.0396744,-0.0388976
604,132.233,-0.0136078,-0.0396744,-0.0388976
605,132.586,-0.0136078,-0.0396744,-0.0388976
606,133.908,-0.0136078,-0.0396744,-0.0388976
607,132.979,-0.0136078,-0.0396744,-0.0388976
608,133.274,-0.0136078,-0.0396744,-0.0388976
609,133.868,-0.0136078,-0.0396744,-0.0388976
610,133.551,-0.0136078,-0.0396744,-0.0388976
611,132.27,-0.0136078,-0.0396744,-0.0388976
612,133.754,-0.0136078,-0.0396744,-0.0388976
613,133.587,-0.0136078,-0.0396744,-0.0388976
614,133.605,-0.0136078,-0.0396744,-0.0388976
615,132.672,-0.0136078,-0.0396744,-0.0388976
616,132.156,-0.0136078,-0.0396744,-0.0388976
617,132.132,-0.0136078,-0.0396744,-0.0388976
618,133.759,-0.0136078,-0.0396744,-0.0388976
619,132.297,-0.0136078,-0.0396744,-0.0388976
620,132.367,-0.0136078,-0.0396744,-0.0388976
621,133.364,-0.0136078,-0.0396744,-0.0388976
622,132.941,-0.0136078,-0.0396744,-0.0388976
623,133.82,-0.0136078,-0.0396744,-0.0388976
624,132.154,-0.0136078,-0.0396744,-0.0388976
625,133.805,-0.0136078,-0.0396744,-0.0388976
626,132.711,-0.0136078,-0.0396744,-0.0388976
627,133.159,-0.0136078,-0.0396744,-0.0388976
628,133.294,-0.0136078,-0.0396744,-0.0388976
629,133.285,-0.0136078,-0.0396744,-0.0388976
630,134.23,-0.0136078,-0.0396744,-0.0388976
631,133.711,-0.0136078,-0.0396744,-0.0388976
632,133.461,-0.0136078,-0.0396744,-0.0388976
633,133.31,-0.0136078,-0.0396744,-0.0388976
634,132.381,-0.0136078,-0.0396744,-0.0388976
635,133.603,-0.0136078,-0.0396744,-0.0388976
636,133.808,-0.0136078,-0.0396744,-0.0388976
637,134.2,-0.0136078,-0.0396744,-0.0388976
638,132.353,-0.0136078,-0.0396744,-0.0388976
639,132.85,-0.0136078,-0.0396744,-0.0388976
640,133.834,-0.0136078,-0.0396744,-0.0388976
641,133.814,-0.0136078,-0.0396744,-0.0388976
642,133.029,-0.0136078,-0.0396744,-0.0388976
643,133.355,-0.0136078,-0.0396744,-0.0388976
644,133.169,-0.0136078,-0.0396744,-0.0388976
645,132.406,-0.0136078,-0.0396744,-0.0388976
646,133.94,-0.0136078,-0.0396744,-0.0388976
647,133.232,-0.0136078,-0.0396744,-0.0388976
648,132.445,-0.0136078,-0.0396744,-0.0388976
649,133.466,-0.0136078,-0.0396744,-0.0388976
650,133.439,-0.0136078,-0.0396744,-0.0388976
651,132.72,-0.0136078,-0.0396744,-0.0388976
652,132.601,-0.0136078,-0.0396744,-0.0388976
653,132.153,-0.0136078,-0.0396744,-0.0388976
654,132.311,-0.0136078,-0.0396744,-0.0388976
655,132.663,-0.0136078,-0.0396744,-0.0388976
656,133.865,-0.0136078,-0.0396744,-0.0388976
657,132.93,-0.0136078,-0.0396744,-0.0388976
658,133.734,-0.0136078,-0.0396744,-0.0388976
659,132.928,-0.0136078,-0.0396744,-0.0388976
660,134.129,-0.0136078,-0.0396744,-0.0388976
661,133.729,-0.0136078,-0.0396744,-0.0388976
662,132.41,-0.0136078,-0.0396744,-0.0388976
663,133.357,-0.0136078,-0.0396744,-0.0388976
664,132.809,-0.0136078,-0.0396744,-0.0388976
665,132.698,-0.0136078,-0.0396744,-0.0388976
666,132.73,-0.0136078,-0.0396744,-0.0388976
667,132.387,-0.0136078,-0.0396744,-0.0388976
668,132.664,-0.0136078,-0.0396744,-0.0388976
669,132.992,-0.0136078,-0.0396744,-0.0388976
670,133.147,-0.0136078,-0.0396744,-0.0388976
671,132.268,-0.0136078,-0.0396744,-0.0388976
672,132.576,-0.0136078,-0.0396744,-0.0388976
673,134.09,-0.0136078,-0.0396744,-0.0388976
674,133.532,-0.0136078,-0.0396744,-0.0388976
675,133.656,-0.0136078,-0.0396744,-0.0388976
676,132.264,-0.0136078,-0.0396744,-0.0388976
677,133.239,-0.0136078,-0.0396744,-0.0388976
678,132.658,-0.0136078,-0.0396744,-0.0388976
679,132.616,-0.0136078,-0.0396744,-0.0388976
680,132.477,-0.0136078,-0.0396744,-0.0388976
681,134.01,-0.0136078,-0.0396744,-0.0388976
682,133.246,-0.0136078,-0.0396744,-0.0388976
683,132.987,-0.0136078,-0.0396744,-0.0388976
684,134.071,-0.0136078,-0.0396744,-0.0388976
685,133.465,-0.0136078,-0.0396744,-0.0388976
686,133.56,-0.0136078,-0.0396744,-0.0388976
687,133.702,-0.0136078,-0.0396744,-0.0388976
688,132.169,-0.0136078,-0.0396744,-0.0388976
689,133.063,-0.0136078,-0.0396744,-0.0388976
690,132.401,-0.0136078,-0.0396744,-0.0388976
691,134.206,-0.0136078,-0.0396744,-0.0388976
692,132.562,-0.0136078,-0.0396744,-0.0388976
693,132.719,-0.0136078,-0.0396744,-0.0388976
694,133.33,-0.0136078,-0.0396744,-0.0388976
695,133.281,-0.0136078,-0.0396744,-0.0388976
696,133.327,-0.0136078,-0.0396744,-0.0388976
697,133.973,-0.0136078,-0.0396744,-0.0388976
698,133.578,-0.0136078,-0.0396744,-0.0388976
699,133.904,-0.0136078,-0.0396744,-0.0388976
700,132.733,-0.0136078,-0.0396744,-0.0388976
701,132.496,-0.0136078,-0.0396744,-0.0388976
702,134.082,-0.0136078,-0.0396744,-0.0388976
703,133.218,-0.0136078,-0.0396744,-0.0388976
704,132.355,-0.0136078,-0.0396744,-0.0388976
705,133.381,-0.0136078,-0.0396744,-0.0388976
706,132.644,-0.0136078,-0.0396744,-0.0388976
707,132.526,-0.0136078,-0.0396744,-0.0388976
708,132.392,-0.0136078,-0.0396744,-0.0388976
709,133.212,-0.0136078,-0.0396744,-0.0388976
710,133.051,-0.0136078,-0.0396744,-0.0388976
711,132.778,-0.0136078,-0.0396744,-0.0388976
712,132.99,-0.0136078,-0.0396744,-0.0388976
713,134.212,-0.0136078,-0.0396744,-0.0388976
714,133.676,-0.0136078,-0.0396744,-0.0388976
715,132.828,-0.0136078,-0.0396744,-0.0388976
716,133.444,-0.0136078,-0.0396744,-0.0388976
717,133.005,-0.0136078,-0.0396744,-0.0388976
718,132.302,-0.0136078,-0.0396744,-0.0388976
719,133.521,-0.0136078,-0.0396744,-0.0388976
720,133.982,-0.0136078,-0.0396744,-0.0388976
721,132.611,-0.0136078,-0.0396744,-0.0388976
722,133.493,-0.0136078,-0.0396744,-0.0388976
723,132.313,-0.0136078,-0.0396744,-0.0388976
724,133.239,-0.0136078,-0.0396744,-0.0388976
725,132.594,-0.0136078,-0.0396744,-0.0388976
726,133.504,-0.0136078,-0.0396744,-0.0388976
727,132.339,-0.0136078,-0.0396744,-0.0388976
728,132.336,-0.0136078,-0.0396744,-0.0388976
729,132.852,-0.0136078,-0.0396744,-0.0388976
730,134.154,-0.0136078,-0.0396744,-0.0388976
731,132.978,-0.0136078,-0.0396744,-0.0388976
732,133.257,-0.0136078,-0.0396744,-0.0388976
733,134.002,-0.0136078,-0.0396744,-0.0388976
734,134.111,-0.0136078,-0.0396744,-0.0388976
735,133.521,-0.0136078,-0.0396744,-0.0388976
736,133.15,-0.0136078,-0.0396744,-0.0388976
737,132.523,-0.0136078,-0.0396744,-0.0388976
738,133.959,-0.0136078,-0.0396744,-0.0388976
739,133.452,-0.0136078,-0.0396744,-0.0388976
740,133.645,-0.0136078,-0.0396744,-0.0388976
741,132.779,-0.0136078,-0.0396744,-0.0388976
742,134.144,-0.0136078,-0.0396744,-0.0388976
743,132.407,-0.0136078,-0.0396744,-0.0388976
744,132.757,-0.0136078,-0.0396744,-0.0388976
745,133.586,-0.0136078,-0.0396744,-0.0388976
746,133.143,-0.0136078,-0.0396744,-0.0388976
747,134.115,-0.0136078,-0.0396744,-0.0388976
748,132.363,-0.0136078,-0.0396744,-0.0388976
749,133.354,-0.0136078,-0.0396744,-0.0388976
750,133.403,-0.0136078,-0.0396744,-0.0388976
751,132.115,-0.0136078,-0.0396744,-0.0388976
752,133.877,-0.0136078,-0.0396744,-0.0388976
753,132.667,-0.0136078,-0.0396744,-0.0388976
754,132.335,-0.0136078,-0.0396744,-0.0388976
755,132.885,-0.0136078,-0.0396744,-0.0388976
756,133.17,-0.0136078,-0.0396744,-0.0388976
757,133.748,-0.0136078,-0.0396744,-0.0388976
758,133.132,-0.0136078,-0.0396744,-0.0388976
759,133.416,-0.0136078,-0.0396744,-0.0388976
760,132.371,-0.0136078,-0.0396744,-0.0388976
761,133.053,-0.0136078,-0.0396744,-0.0388976
762,132.167,-0.0136078,-0.0396744,-0.0388976
763,133.538,-0.0136078,-0.0396744,-0.0388976
764,132.823,-0.0136078,-0.0396744,-0.0388976
765,134.186,-0.0136078,-0.0396744,-0.0388976
766,132.829,-0.0136078,-0.0396744,-0.0388976
767,133.885,-0.0136078,-0.0396744,-0.0388976
768,132.475,-0.0136078,-0.0396744,-0.0388976
769,132.557,-0.0136078,-0.0396744,-0.0388976
770,133.105,-0.0136078,-0.0396744,-0.0388976
771,134.032,-0.0136078,-0.0396744,-0.0388976
772,133.246,-0.0136078,-0.0396744,-0.0388976
773,133.016,-0.0136078,-0.0396744,-0.0388976
774,132.208,-0.0136078,-0.0396744,-0.0388976
775,133.916,-0.0136078,-0.0396744,-0.0388976
776,132.374,-0.0136078,-0.0396744,-0.0388976
777,133.259,-0.0136078,-0.0396744,-0.0388976
778,133.797,-0.0136078,-0.0396744,-0.0388976
779,132.645,-0.0136078,-0.0396744,-0.0388976
780,132.386,-0.0136078,-0.0396744,-0.0388976
781,132.969,-0.0136078,-0.0396744,-0.0388976
782,132.667,-0.0136078,-0.0396744,-0.0388976
783,134.173,-0.0136078,-0.0396744,-0.0388976
784,133.546,-0.0136078,-0.0396744,-0.0388976
785,132.91,-0.0136078,-0.0396744,-0.0388976
786,132.824,-0.0136078,-0.0396744,-0.0388976
787,132.488,-0.0136078,-0.0396744,-0.0388976
788,132.43,-0.0136078,-0.0396744,-0.0388976
789,133.87,-0.0136078,-0.0396744,-0.0388976
790,133.815,-0.0136078,-0.0396744,-0.0388976
791,132.708,-0.0136078,-0.0396744,-0.0388976
792,132.692,-0.0136078,-0.0396744,-0.0388976
793,133.89,-0.0136078,-0.0396744,-0.0388976
794,134.16,-0.0136078,-0.0396744,-0.0388976
795,133.425,-0.0136078,-0.0396744,-0.0388976
796,133.842,-0.0136078,-0.0396744,-0.0388976
797,132.757,-0.0136078,-0.0396744,-0.0388976
798,133.078,-0.0136078,-0.0396744,-0.0388976
799,134.23,-0.0136078,-0.0396744,-0.0388976
800,133.223,-0.0136078,-0.0396744,-0.0388976
801,134.098,-0.0136078,-0.0396744,-0.0388976
802,134.028,-0.0136078,-0.0396744,-0.0388976
803,132.242,-0.0136078,-0.0396744,-0.0388976
804,132.881,-0.0136078,-0.0396744,-0.0388976
805,134.145,-0.0136078,-0.0396744,-0.0388976
806,134.067,-0.0136078,-0.0396744,-0.0388976
807,133.164,-0.0136078,-0.0396744,-0.0388976
808,133.171,-0.0136078,-0.0396744,-0.0388976
809,133.631,-0.0136078,-0.0396744,-0.0388976
810,133.721,-0.0136078,-0.0396744,-0.0388976
811,133.466,-0.0136078,-0.0396744,-0.0388976
812,132.372,-0.0136078,-0.0396744,-0.0388976
813,132.16,-0.0136078,-0.0396744,-0.0388976
814,133.405,-0.0136078,-0.0396744,-0.0388976
815,133.828,-0.0136078,-0.0396744,-0.0388976
816,132.978,-0.0136078,-0.0396744,-0.0388976
817,134.144,-0.0136078,-0.0396744,-0.0388976
818,134.228,-0.0136078,-0.0396744,-0.0388976
819,133.316,-0.0136078,-0.0396744,-0.0388976
820,133.78,-0.0136078,-0.0396744,-0.0388976
821,133.809,-0.0136078,-0.0396744,-0.0388976
822,133.938,-0.0136078,-0.0396744,-0.0388976
823,132.243,-0.0136078,-0.0396744,-0.0388976
824,133.466,-0.0136078,-0.0396744,-0.0388976
825,133.864,-0.0136078,-0.0396744,-0.0388976
826,133.576,-0.0136078,-0.0396744,-0.0388976
827,133.077,-0.0136078,-0.0396744,-0.0388976
828,132.391,-0.0136078,-0.0396744,-0.0388976
829,132.426,-0.0136078,-0.0396744,-0.0388976
830,133.073,-0.0136078,-0.0396744,-0.0388976
831,133.524,-0.0136078,-0.0396744,-0.0388976
832,132.293,-0.0136078,-0.0396744,-0.0388976
833,132.869,-0.0136078,-0.0396744,-0.0388976
834,133.675,-0.0136078,-0.0396744,-0.0388976
835,133.082,-0.0136078,-0.0396744,-0.0388976
836,132.781,-0.0136078,-0.0396744,-0.0388976
837,133.509,-0.0136078,-0.0396744,-0.0388976
838,134.162,-0.0136078,-0.0396744,-0.0388976
839,133.865,-0.0136078,-0.0396744,-0.0388976
840,132.91,-0.0136078,-0.0396744,-0.0388976
841,133.649,-0.0136078,-0.0396744,-0.0388976
842,133.099,-0.0136078,-0.0396744,-0.0388976
843,133.19,-0.0136078,-0.0396744,-0.0388976
844,133.716,-0.0136078,-0.0396744,-0.0388976
845,132.277,-0.0136078,-0.0396744,-0.0388976
846,132.787,-0.0136078,-0.0396744,-0.0388976
847,132.465,-0.0136078,-0.0396744,-0.0388976
848,132.189,-0.0136078,-0.0396744,-0.0388976
849,132.782,-0.0136078,-0.0396744,-0.0388976
850,133.692,-0.0136078,-0.0396744,-0.0388976
851,133.877,-0.0136078,-0.0396744,-0.0388976
852,132.362,-0.0136078,-0.0396744,-0.0388976
853,133.396,-0.0136078,-0.0396744,-0.0388976
854,134.029,-0.0136078,-0.0396744,-0.0388976
855,133.738,-0.0136078,-0.0396744,-0.0388976
856,133.029,-0.0136078,-0.0396744,-0.0388976
857,133.373,-0.0136078,-0.0396744,-0.0388976
858,132.585,-0.0136078,-0.0396744,-0.0388976
859,133.329,-0.0136078,-0.0396744,-0.0388976
860,133.709,-0.0136078,-0.0396744,-0.0388976
861,133.569,-0.0136078,-0.0396744,-0.0388976
862,132.624,-0.0136078,-0.0396744,-0.0388976
863,133.911,-0.0136078,-0.0396744,-0.0388976
864,132.211,-0.0136078,-0.0396744,-0.0388976
865,134.213,-0.0136078,-0.0396744,-0.0388976
866,132.763,-0.0136078,-0.0396744,-0.0388976
867,132.9,-0.0136078,-0.0396744,-0.0388976
868,133.488,-0.0136078,-0.0396744,-0.0388976
869,132.691,-0.0136078,-0.0396744,-0.0388976
870,132.534,-0.0136078,-0.0396744,-0.0388976
871,132.171,-0.0136078,-0.0396744,-0.0388976
872,132.112,-0.0136078,-0.0396744,-0.0388976
873,133.543,-0.0136078,-0.0396744,-0.0388976
874,133.269,-0.0136078,-0.0396744,-0.0388976
875,133.736,-0.0136078,-0.0396744,-0.0388976
876,133.729,-0.0136078,-0.0396744,-0.0388976
877,133.969,-0.0136078,-0.0396744,-0.0388976
878,134.112,-0.0136078,-0.0396744,-0.0388976
879,133.826,-0.0136078,-0.0396744,-0.0388976
880,132.52,-0.0136078,-0.0396744,-0.0388976
881,133.57,-0.0136078,-0.0396744,-0.0388976
882,133.47,-0.0136078,-0.0396744,-0.0388976
883,132.79,-0.0136078,-0.0396744,-0.0388976
884,132.737,-0.0136078,-0.0396744,-0.0388976
885,133.267,-0.0136078,-0.0396744,-0.0388976
886,132.299,-0.0136078,-0.0396744,-0.0388976
887,133.678,-0.0136078,-0.0396744,-0.0388976
888,132.412,-0.0136078,-0.0396744,-0.0388976
889,132.792,-0.0136078,-0.0396744,-0.0388976
890,132.777,-0.0136078,-0.0396744,-0.0388976
891,134.032,-0.0136078,-0.0396744,-0.0388976
892,132.135,-0.0136078,-0.0396744,-0.0388976
893,133.311,-0.0136078,-0.0396744,-0.0388976
894,133.71,-0.0136078,-0.0396744,-0.0388976
895,132.253,-0.0136078,-0.0396744,-0.0388976
896,133.29,-0.0136078,-0.0396744,-0.0388976
897,132.244,-0.0136078,-0.0396744,-0.0388976
898,133.061,-0.0136078,-0.0396744,-0.0388976
899,132.549,-0.0136078,-0.0396744,-0.0388976
900,132.843,-0.0136078,-0.0396744,-0.0388976
901,133.506,-0.0136078,-0.0396744,-0.0388976
902,132.627,-0.0136078,-0.0396744,-0.0388976
903,132.863,-0.0136078,-0.0396744,-0.0388976
904,132.819,-0.0136078,-0.0396744,-0.0388976
905,133.807,-0.0136078,-0.0396744,-0.0388976
906,132.37,-0.0136078,-0.0396744,-0.0388976
907,132.32,-0.0136078,-0.0396744,-0.0388976
908,133.543,-0.0136078,-0.0396744,-0.0388976
909,132.25,-0.0136078,-0.0396744,-0.0388976
910,134.056,-0.0136078,-0.0396744,-0.0388976
911,133.975,-0.0136078,-0.0396744,-0.0388976
912,133.729,-0.0136078,-0.0396744,-0.0388976
913,133.294,-0.0136078,-0.0396744,-0.0388976
914,132.534,-0.0136078,-0.0396744,-0.0388976
915,132.238,-0.0136078,-0.0396744,-0.0388976
916,132.333,-0.0136078,-0.0396744,-0.0388976
917,132.74,-0.0136078,-0.0396744,-0.0388976
918,133.825,-0.0136078,-0.0396744,-0.0388976
919,132.653,-0.0136078,-0.0396744,-0.0388976
920,133.443,-0.0136078,-0.0396744,-0.0388976
921,132.372,-0.0136078,-0.0396744,-0.0388976
922,132.453,-0.0136078,-0.0396744,-0.0388976
923,133.485,-0.0136078,-0.0396744,-0.0388976
924,133.593,-0.0136078,-0.0396744,-0.0388976
925,134.075,-0.0136078,-0.0396744,-0.0388976
926,133.647,-0.0136078,-0.0396744,-0.0388976
927,132.653,-0.0136078,-0.0396744,-0.0388976
928,134.229,-0.0136078,-0.0396744,-0.0388976
929,132.48,-0.0136078,-0.0396744,-0.0388976
930,133.111,-0.0136078,-0.0396744,-0.0388976
931,132.838,-0.0136078,-0.0396744,-0.0388976
932,133.897,-0.0136078,-0.0396744,-0.0388976
933,133.649,-0.0136078,-0.0396744,-0.0388976
934,133.613,-0.0136078,-0.0396744,-0.0388976
935,132.485,-0.0136078,-0.0396744,-0.0388976
936,133.224,-0.0136078,-0.0396744,-0.0388976
937,133.893,-0.0136078,-0.0396744,-0.0388976
938,132.713,-0.0136078,-0.0396744,-0.0388976
939,132.539,-0.0136078,-0.0396744,-0.0388976
940,134.052,-0.0136078,-0.0396744,-0.0388976
941,132.537,-0.0136078,-0.0396744,-0.0388976
942,132.283,-0.0136078,-0.0396744,-0.0388976
943,133.548,-0.0136078,-0.0396744,-0.0388976
944,133.742,-0.0136078,-0.0396744,-0.0388976
945,132.724,-0.0136078,-0.0396744,-0.0388976
946,133.695,-0.0136078,-0.0396744,-0.0388976
947,133.986,-0.0136078,-0.0396744,-0.0388976
948,133.375,-0.0136078,-0.0396744,-0.0388976
949,133.287,-0.0136078,-0.0396744,-0.0388976
950,132.407,-0.0136078,-0.0396744,-0.0388976
951,132.589,-0.0136078,-0.0396744,-0.0388976
952,133.569,-0.0136078,-0.0396744,-0.0388976
953,132.769,-0.0136078,-0.0396744,-0.0388976
954,133.987,-0.0136078,-0.0396744,-0.0388976
955,132.931,-0.0136078,-0.0396744,-0.0388976
956,132.612,-0.0136078,-0.0396744,-0.0388976
957,133.401,-0.0136078,-0.0396744,-0.0388976
958,133.495,-0.0136078,-0.0396744,-0.0388976
959,132.607,-0.0136078,-0.0396744,-0.0388976
960,133.791,-0.0136078,-0.0396744,-0.0388976
961,132.378,-0.0136078,-0.0396744,-0.0388976
962,133.355,-0.0136078,-0.0396744,-0.0388976
963,133.455,-0.0136078,-0.0396744,-0.0388976
964,133.938,-0.0136078,-0.0396744,-0.0388976
965,132.738,-0.0136078,-0.0396744,-0.0388976
966,133.852,-0.0136078,-0.0396744,-0.0388976
967,132.93,-0.0136078,-0.0396744,-0.0388976
968,132.4,-0.0136078,-0.0396744,-0.0388976
969,132.335,-0.0136078,-0.0396744,-0.0388976
970,133.379,-0.0136078,-0.0396744,-0.0388976
971,132.221,-0.0136078,-0.0396744,-0.0388976
972,132.78,-0.0136078,-0.0396744,-0.0388976
973,133.571,-0.0136078,-0.0396744,-0.0388976
974,133.677,-0.0136078,-0.0396744,-0.0388976
975,132.294,-0.0136078,-0.0396744,-0.0388976
976,134.21,-0.0136078,-0.0396744,-0.0388976
977,133.14,-0.0136078,-0.0396744,-0.0388976
978,134.189,-0.0136078,-0.0396744,-0.0388976
979,133.351,-0.0136078,-0.0396744,-0.0388976
980,132.201,-0.0136078,-0.0396744,-0.0388976
981,132.363,-0.0136078,-0.0396744,-0.0388976
982,133.852,-0.0136078,-0.0396744,-0.0388976
983,133.678,-0.0136078,-0.0396744,-0.0388976
984,133.04,-0.0136078,-0.0396744,-0.0388976
985,133.605,-0.0136078,-0.0396744,-0.0388976
986,132.381,-0.0136078,-0.0396744,-0.0388976
987,133.563,-0.0136078,-0.0396744,-0.0388976
988,132.776,-0.0136078,-0.0396744,-0.0388976
989,133.786,-0.0136078,-0.0396744,-0.0388976
990,134.082,-0.0136078,-0.0396744,-0.0388976
991,132.339,-0.0136078,-0.0396744,-0.0388976
992,134.075,-0.0136078,-0.0396744,-0.0388976
993,133.204,-0.0136078,-0.0396744,-0.0388976
994,133.704,-0.0136078,-0.0396744,-0.0388976
995,133.779,-0.0136078,-0.0396744,-0.0388976
996,133.854,-0.0136078,-0.0396744,-0.0388976
997,133.323,-0.0136078,-0.0396744,-0.0388976
998,132.48,-0.0136078,-0.0396744,-0.0388976
999,134.166,-0.0136078,-0.0396744,-0.0388976
1000,133.567,-0.0136078,-0.0396744,-0.0388976
1001,133.77,-0.0136078,-0.0396744,-0.0388976
1002,132.153,-0.0136078,-0.0396744,-0.0388976
1003,132.121,-0.0136078,-0.0396744,-0.0388976
1004,133.109,-0.0136078,-0.0396744,-0.0388976
